io/undertow/websockets/jsr,Networking
io/undertow/websockets/jsr/annotated,Networking
io/undertow/websockets/jsr/handshake,Networking
io/undertow/websockets/jsr/osgi,Networking
io/undertow/websockets/jsr/util,Networking
javassist/bytecode,Bytecode
javassist/bytecode/analysis,Bytecode
javassist/bytecode/annotation,Bytecode
javassist/bytecode/stackmap,Bytecode
javassist/compiler,Bytecode
javassist/compiler/ast,Bytecode
javassist/convert,Bytecode
javassist/expr,Bytecode
javassist/runtime,Bytecode
javassist/scopedpool,Bytecode
javassist/tools,Bytecode
javassist/tools/reflect,Bytecode
javassist/tools/rmi,Bytecode
javassist/tools/web,Bytecode
javassist/util,Bytecode
javassist/util/proxy,Bytecode
javax/mail,Networking
javax/mail/event,Networking
javax/mail/internet,Networking
javax/mail/search,Networking
javax/mail/util,Networking
javax/rmi,Distributed
javax/rmi/CORBA,Distributed
javax/servlet,Networking
javax/servlet/annotation,Networking
javax/servlet/descriptor,Networking
javax/servlet/http,Networking
javax/websocket,Networking
javax/websocket/server,Networking
javolution/io,IO
jline/console,UI
jline/console/completer,UI
jline/console/history,UI
jline/console/internal,UI
jline/internal,UI
jodd/io,IO
jodd/io/filter,IO
jodd/io/findfile,IO
joptsimple/internal,UI
joptsimple/util,UI
kafka/admin,Distributed
kafka/api,Distributed
kafka/cluster,Distributed
kafka/common,Distributed
kafka/consumer,Distributed
kafka/controller,Distributed
kafka/coordinator/group,Distributed
kafka/coordinator/transaction,Distributed
kafka/log,Distributed
kafka/message,Distributed
kafka/metrics,Distributed
kafka/network,Distributed
kafka/security,Distributed
kafka/security/auth,Distributed
kafka/serializer,Distributed
kafka/server,Distributed
kafka/server/checkpoints,Distributed
kafka/server/epoch,Distributed
kafka/tools,Distributed
kafka/utils,Distributed
kafka/utils/json,Distributed
kafka/utils/timer,Distributed
kafka/zk,Distributed
kafka/zookeeper,Distributed
net/bytebuddy,Bytecode
net/bytebuddy/agent/builder,Bytecode
net/bytebuddy/asm,Bytecode
net/bytebuddy/build,Bytecode
net/bytebuddy/description,Bytecode
net/bytebuddy/description/annotation,Bytecode
net/bytebuddy/description/enumeration,Bytecode
net/bytebuddy/description/field,Bytecode
net/bytebuddy/description/method,Bytecode
net/bytebuddy/description/modifier,Bytecode
net/bytebuddy/description/type,Bytecode
net/bytebuddy/dynamic,Bytecode
net/bytebuddy/dynamic/loading,Bytecode
net/bytebuddy/dynamic/scaffold,Bytecode
net/bytebuddy/dynamic/scaffold/inline,Bytecode
net/bytebuddy/dynamic/scaffold/subclass,Bytecode
net/bytebuddy/implementation,Bytecode
net/bytebuddy/implementation/attribute,Bytecode
net/bytebuddy/implementation/auxiliary,Bytecode
net/bytebuddy/implementation/bind,Bytecode
net/bytebuddy/implementation/bind/annotation,Bytecode
net/bytebuddy/implementation/bytecode,Bytecode
net/bytebuddy/implementation/bytecode/assign,Bytecode
net/bytebuddy/implementation/bytecode/assign/primitive,Bytecode
net/bytebuddy/implementation/bytecode/assign/reference,Bytecode
net/bytebuddy/implementation/bytecode/collection,Bytecode
net/bytebuddy/implementation/bytecode/constant,Bytecode
net/bytebuddy/implementation/bytecode/member,Bytecode
net/bytebuddy/jar/asm,Bytecode
net/bytebuddy/jar/asm/commons,Bytecode
net/bytebuddy/jar/asm/signature,Bytecode
net/bytebuddy/matcher,Bytecode
net/bytebuddy/pool,Bytecode
net/bytebuddy/utility,Bytecode
net/bytebuddy/utility/privilege,Bytecode
net/bytebuddy/utility/visitor,Bytecode
net/jcip/annotations,Distributed
net/miginfocom/demo,UI
net/miginfocom/examples,UI
net/miginfocom/layout,UI
net/miginfocom/swing,UI
net/miginfocom/swt,UI
net/sf/cglib/beans,Bytecode
net/sf/cglib/core,Bytecode
net/sf/cglib/core/internal,Bytecode
net/sf/cglib/proxy,Bytecode
net/sf/cglib/reflect,Bytecode
net/sf/cglib/transform,Bytecode
net/sf/cglib/transform/impl,Bytecode
net/sf/cglib/util,Bytecode
net/sourceforge/argparse4j,UI
net/sourceforge/argparse4j/annotation,UI
net/sourceforge/argparse4j/helper,UI
net/sourceforge/argparse4j/impl,UI
net/sourceforge/argparse4j/impl/action,UI
net/sourceforge/argparse4j/impl/choice,UI
net/sourceforge/argparse4j/impl/type,UI
net/sourceforge/argparse4j/inf,UI
net/sourceforge/argparse4j/internal,UI
net/tanesha/recaptcha,Security
net/tanesha/recaptcha/http,Security
okhttp3/internal,Networking
okhttp3/internal/cache,Networking
okhttp3/internal/cache2,Networking
okhttp3/internal/connection,Networking
okhttp3/internal/http,Networking
okhttp3/internal/http1,Networking
okhttp3/internal/http2,Networking
okhttp3/internal/io,IO
okhttp3/internal/platform,Networking
okhttp3/internal/platform/android,Networking
okhttp3/internal/proxy,Networking
okhttp3/internal/publicsuffix,Networking
okhttp3/internal/tls,Networking
okhttp3/internal/ws,Networking
okhttp3/tls,Networking
okhttp3/tls/internal,Networking
okio/-Base64,IO
okio/-DeflaterSinkExtensions,IO
okio/-DeprecatedOkio,IO
okio/-DeprecatedUpgrade,IO
okio/-DeprecatedUtf8,IO
okio/-GzipSinkExtensions,IO
okio/-GzipSourceExtensions,IO
okio/-InflaterSourceExtensions,IO
okio/-Platform,IO
okio/-Util,IO
okio/internal,IO
opennlp/tools/ml/maxent/io,IO
org/apache/avro/hadoop/io,IO
org/apache/avro/io,IO
org/apache/avro/io/parsing,IO
org/apache/batik/ext/awt,UI
org/apache/batik/ext/awt/color,UI
org/apache/batik/ext/awt/font,UI
org/apache/batik/ext/awt/g2d,UI
org/apache/batik/ext/awt/geom,UI
org/apache/batik/ext/awt/image,UI
org/apache/batik/ext/awt/image/renderable,UI
org/apache/batik/ext/awt/image/rendered,UI
org/apache/batik/ext/awt/image/spi,UI
org/apache/batik/ext/swing,UI
org/apache/bcel,Bytecode
org/apache/bcel/classfile,Bytecode
org/apache/bcel/generic,Bytecode
org/apache/bcel/util,Bytecode
org/apache/bcel/verifier,Bytecode
org/apache/bcel/verifier/exc,Bytecode
org/apache/bcel/verifier/statics,Bytecode
org/apache/bcel/verifier/structurals,Bytecode
org/apache/curator/framework,Distributed
org/apache/curator/framework/api,Distributed
org/apache/curator/framework/api/transaction,Distributed
org/apache/curator/framework/imps,Distributed
org/apache/curator/framework/listen,Distributed
org/apache/curator/framework/schema,Distributed
org/apache/curator/framework/state,Distributed
org/apache/cxf/transport/http,Networking
org/apache/cxf/transport/http/auth,Networking
org/apache/cxf/transport/http/blueprint,Networking
org/apache/cxf/transport/http/osgi,Networking
org/apache/cxf/transport/http/policy,Networking
org/apache/cxf/transport/http/policy/impl,Networking
org/apache/cxf/transport/http/spring,Networking
org/apache/cxf/transport/https,Networking
org/apache/cxf/transport/https/httpclient,Networking
org/apache/cxf/transport/servlet,Networking
org/apache/cxf/transport/servlet/blueprint,Networking
org/apache/cxf/transport/servlet/servicelist,Networking
org/apache/cxf/transports/http/configuration,Networking
org/apache/derby/agg,Database
org/apache/derby/authentication,Database
org/apache/derby/catalog,Database
org/apache/derby/catalog/types,Database
org/apache/derby/database,Database
org/apache/derby/diag,Database
org/apache/derby/iapi/db,Database
org/apache/derby/iapi/jdbc,Database
org/apache/derby/iapi/security,Database
org/apache/derby/iapi/services/cache,Database
org/apache/derby/iapi/services/classfile,Bytecode
org/apache/derby/iapi/services/compiler,Bytecode
org/apache/derby/iapi/services/context,Database
org/apache/derby/iapi/services/crypto,Security
org/apache/derby/iapi/services/daemon,Database
org/apache/derby/iapi/services/diag,Database
org/apache/derby/iapi/services/io,IO
org/apache/derby/iapi/services/jmx,Database
org/apache/derby/iapi/services/loader,Database
org/apache/derby/iapi/services/locks,Database
org/apache/derby/iapi/services/memory,Database
org/apache/derby/iapi/services/monitor,Database
org/apache/derby/iapi/services/property,Database
org/apache/derby/iapi/services/timer,Database
org/apache/derby/iapi/services/uuid,Database
org/apache/derby/iapi/sql,Database
org/apache/derby/iapi/sql/compile,Database
org/apache/derby/iapi/sql/conn,Database
org/apache/derby/iapi/sql/depend,Database
org/apache/derby/iapi/sql/dictionary,Database
org/apache/derby/iapi/sql/execute,Database
org/apache/derby/iapi/sql/execute/xplain,Database
org/apache/derby/iapi/store/access,Database
org/apache/derby/iapi/store/access/conglomerate,Database
org/apache/derby/iapi/store/access/xa,Database
org/apache/derby/iapi/store/raw,Database
org/apache/derby/iapi/store/raw/data,Database
org/apache/derby/iapi/store/raw/log,Database
org/apache/derby/iapi/store/raw/xact,Database
org/apache/derby/iapi/store/replication/master,Database
org/apache/derby/iapi/store/replication/slave,Database
org/apache/derby/iapi/transaction,Database
org/apache/derby/iapi/types,Database
org/apache/derby/iapi/util,Database
org/apache/derby/impl/db,Database
org/apache/derby/impl/io,IO
org/apache/derby/impl/io/vfmem,Database
org/apache/derby/impl/jdbc,Database
org/apache/derby/impl/jdbc/authentication,Database
org/apache/derby/impl/load,Database
org/apache/derby/impl/services/bytecode,Database
org/apache/derby/impl/services/cache,Database
org/apache/derby/impl/services/daemon,Database
org/apache/derby/impl/services/jce,Database
org/apache/derby/impl/services/jmx,Database
org/apache/derby/impl/services/jmxnone,Database
org/apache/derby/impl/services/locks,Database
org/apache/derby/impl/services/monitor,Database
org/apache/derby/impl/services/reflect,Database
org/apache/derby/impl/services/stream,Database
org/apache/derby/impl/services/timer,Database
org/apache/derby/impl/services/uuid,Database
org/apache/derby/impl/sql,Database
org/apache/derby/impl/sql/catalog,Database
org/apache/derby/impl/sql/compile,Database
org/apache/derby/impl/sql/conn,Database
org/apache/derby/impl/sql/depend,Database
org/apache/derby/impl/sql/execute,Database
org/apache/derby/impl/sql/execute/rts,Database
org/apache/derby/impl/sql/execute/xplain,Database
org/apache/derby/impl/store/access,Database
org/apache/derby/impl/store/access/btree,Database
org/apache/derby/impl/store/access/btree/index,Database
org/apache/derby/impl/store/access/conglomerate,Database
org/apache/derby/impl/store/access/heap,Database
org/apache/derby/impl/store/access/sort,Database
org/apache/derby/impl/store/raw,Database
org/apache/derby/impl/store/raw/data,Database
org/apache/derby/impl/store/raw/log,Database
org/apache/derby/impl/store/raw/xact,Database
org/apache/derby/impl/store/replication,Database
org/apache/derby/impl/store/replication/buffer,Database
org/apache/derby/impl/store/replication/master,Database
org/apache/derby/impl/store/replication/net,Database
org/apache/derby/impl/store/replication/slave,Database
org/apache/derby/info/engine,Database
org/apache/derby/io,IO
org/apache/derby/mbeans,Database
org/apache/derby/osgi,Database
org/apache/derby/security,Security
org/apache/derby/vti,Database
org/apache/ftpserver,Networking
org/apache/ftpserver/command,Networking
org/apache/ftpserver/command/impl,Networking
org/apache/ftpserver/command/impl/listing,Networking
org/apache/ftpserver/config/spring,Networking
org/apache/ftpserver/config/spring/factorybeans,Networking
org/apache/ftpserver/filesystem/nativefs,Networking
org/apache/ftpserver/filesystem/nativefs/impl,Networking
org/apache/ftpserver/ftpletcontainer,Networking
org/apache/ftpserver/ftpletcontainer/impl,Networking
org/apache/ftpserver/impl,Networking
org/apache/ftpserver/ipfilter,Networking
org/apache/ftpserver/listener,Networking
org/apache/ftpserver/listener/nio,Networking
org/apache/ftpserver/main,Networking
org/apache/ftpserver/message,Networking
org/apache/ftpserver/message/impl,Networking
org/apache/ftpserver/ssl,Networking
org/apache/ftpserver/ssl/impl,Networking
org/apache/ftpserver/usermanager,Networking
org/apache/ftpserver/usermanager/impl,Networking
org/apache/ftpserver/util,Networking
org/apache/hadoop,Distributed
org/apache/hadoop/classification,Distributed
org/apache/hadoop/conf,Distributed
org/apache/hadoop/filecache,Distributed
org/apache/hadoop/fs,Distributed
org/apache/hadoop/fs/ftp,Distributed
org/apache/hadoop/fs/kfs,Distributed
org/apache/hadoop/fs/permission,Distributed
org/apache/hadoop/fs/s3,Distributed
org/apache/hadoop/fs/s3native,Distributed
org/apache/hadoop/fs/shell,Distributed
org/apache/hadoop/hbase,Database
org/apache/hadoop/hbase/backup,Database
org/apache/hadoop/hbase/backup/example,Database
org/apache/hadoop/hbase/client,Database
org/apache/hadoop/hbase/client/coprocessor,Database
org/apache/hadoop/hbase/client/locking,Database
org/apache/hadoop/hbase/codec,Database
org/apache/hadoop/hbase/conf,Database
org/apache/hadoop/hbase/constraint,Database
org/apache/hadoop/hbase/coordination,Database
org/apache/hadoop/hbase/coprocessor,Database
org/apache/hadoop/hbase/coprocessor/protobuf/generated,Database
org/apache/hadoop/hbase/errorhandling,Database
org/apache/hadoop/hbase/exceptions,Database
org/apache/hadoop/hbase/executor,Database
org/apache/hadoop/hbase/favored,Database
org/apache/hadoop/hbase/filter,Database
org/apache/hadoop/hbase/fs,Database
org/apache/hadoop/hbase/generated/master,Database
org/apache/hadoop/hbase/generated/regionserver,Database
org/apache/hadoop/hbase/io,IO
org/apache/hadoop/hbase/io/asyncfs,IO
org/apache/hadoop/hbase/io/compress,IO
org/apache/hadoop/hbase/io/crypto,Security
org/apache/hadoop/hbase/io/crypto/aes,Security
org/apache/hadoop/hbase/io/encoding,IO
org/apache/hadoop/hbase/io/hadoopbackport,IO
org/apache/hadoop/hbase/io/hfile,IO
org/apache/hadoop/hbase/io/hfile/bucket,IO
org/apache/hadoop/hbase/io/util,IO
org/apache/hadoop/hbase/ipc,Database
org/apache/hadoop/hbase/ipc/protobuf/generated,Database
org/apache/hadoop/hbase/log,Database
org/apache/hadoop/hbase/mapreduce,Database
org/apache/hadoop/hbase/master,Database
org/apache/hadoop/hbase/master/assignment,Database
org/apache/hadoop/hbase/master/balancer,Database
org/apache/hadoop/hbase/master/cleaner,Database
org/apache/hadoop/hbase/master/locking,Database
org/apache/hadoop/hbase/master/normalizer,Database
org/apache/hadoop/hbase/master/procedure,Database
org/apache/hadoop/hbase/master/replication,Database
org/apache/hadoop/hbase/master/snapshot,Database
org/apache/hadoop/hbase/master/zksyncer,Database
org/apache/hadoop/hbase/mob,Database
org/apache/hadoop/hbase/mob/compactions,Database
org/apache/hadoop/hbase/monitoring,Database
org/apache/hadoop/hbase/namespace,Database
org/apache/hadoop/hbase/net,Database
org/apache/hadoop/hbase/nio,Database
org/apache/hadoop/hbase/procedure,Database
org/apache/hadoop/hbase/procedure/flush,Database
org/apache/hadoop/hbase/procedure2,Database
org/apache/hadoop/hbase/protobuf,Database
org/apache/hadoop/hbase/protobuf/generated,Database
org/apache/hadoop/hbase/quotas,Database
org/apache/hadoop/hbase/quotas/policies,Database
org/apache/hadoop/hbase/regionserver,Database
org/apache/hadoop/hbase/regionserver/compactions,Database
org/apache/hadoop/hbase/regionserver/handler,Database
org/apache/hadoop/hbase/regionserver/querymatcher,Database
org/apache/hadoop/hbase/regionserver/snapshot,Database
org/apache/hadoop/hbase/regionserver/throttle,Database
org/apache/hadoop/hbase/regionserver/wal,Database
org/apache/hadoop/hbase/replication,Database
org/apache/hadoop/hbase/replication/master,Database
org/apache/hadoop/hbase/replication/regionserver,Database
org/apache/hadoop/hbase/rsgroup,Database
org/apache/hadoop/hbase/security,Database
org/apache/hadoop/hbase/security/access,Database
org/apache/hadoop/hbase/security/token,Database
org/apache/hadoop/hbase/security/visibility,Database
org/apache/hadoop/hbase/security/visibility/expression,Database
org/apache/hadoop/hbase/snapshot,Database
org/apache/hadoop/hbase/tmpl/common,Database
org/apache/hadoop/hbase/tmpl/master,Database
org/apache/hadoop/hbase/tmpl/regionserver,Database
org/apache/hadoop/hbase/tool,Database
org/apache/hadoop/hbase/tool/coprocessor,Database
org/apache/hadoop/hbase/trace,Database
org/apache/hadoop/hbase/types,Database
org/apache/hadoop/hbase/util,Database
org/apache/hadoop/hbase/util/compaction,Database
org/apache/hadoop/hbase/util/hbck,Database
org/apache/hadoop/hbase/wal,Database
org/apache/hadoop/hbase/zookeeper,Database
org/apache/hadoop/hdfs,Distributed
org/apache/hadoop/hdfs/net,Distributed
org/apache/hadoop/hdfs/protocol,Distributed
org/apache/hadoop/hdfs/protocol/datatransfer,Distributed
org/apache/hadoop/hdfs/protocol/datatransfer/sasl,Distributed
org/apache/hadoop/hdfs/protocol/proto,Distributed
org/apache/hadoop/hdfs/protocolPB,Distributed
org/apache/hadoop/hdfs/qjournal/client,Distributed
org/apache/hadoop/hdfs/qjournal/protocol,Distributed
org/apache/hadoop/hdfs/qjournal/protocolPB,Distributed
org/apache/hadoop/hdfs/qjournal/server,Distributed
org/apache/hadoop/hdfs/security/token/block,Distributed
org/apache/hadoop/hdfs/security/token/delegation,Distributed
org/apache/hadoop/hdfs/server/aliasmap,Distributed
org/apache/hadoop/hdfs/server/balancer,Distributed
org/apache/hadoop/hdfs/server/blockmanagement,Distributed
org/apache/hadoop/hdfs/server/common,Distributed
org/apache/hadoop/hdfs/server/common/blockaliasmap,Distributed
org/apache/hadoop/hdfs/server/common/blockaliasmap/impl,Distributed
org/apache/hadoop/hdfs/server/common/sps,Distributed
org/apache/hadoop/hdfs/server/datanode,Distributed
org/apache/hadoop/hdfs/server/datanode/checker,Distributed
org/apache/hadoop/hdfs/server/datanode/erasurecode,Distributed
org/apache/hadoop/hdfs/server/datanode/fsdataset,Distributed
org/apache/hadoop/hdfs/server/datanode/fsdataset/impl,Distributed
org/apache/hadoop/hdfs/server/datanode/metrics,Distributed
org/apache/hadoop/hdfs/server/datanode/web,Distributed
org/apache/hadoop/hdfs/server/datanode/web/resources,Distributed
org/apache/hadoop/hdfs/server/datanode/web/webhdfs,Distributed
org/apache/hadoop/hdfs/server/diskbalancer,Distributed
org/apache/hadoop/hdfs/server/diskbalancer/command,Distributed
org/apache/hadoop/hdfs/server/diskbalancer/connectors,Distributed
org/apache/hadoop/hdfs/server/diskbalancer/datamodel,Distributed
org/apache/hadoop/hdfs/server/diskbalancer/planner,Distributed
org/apache/hadoop/hdfs/server/mover,Distributed
org/apache/hadoop/hdfs/server/namenode,Distributed
org/apache/hadoop/hdfs/server/namenode/ha,Distributed
org/apache/hadoop/hdfs/server/namenode/ha/proto,Distributed
org/apache/hadoop/hdfs/server/namenode/metrics,Distributed
org/apache/hadoop/hdfs/server/namenode/snapshot,Distributed
org/apache/hadoop/hdfs/server/namenode/sps,Distributed
org/apache/hadoop/hdfs/server/namenode/startupprogress,Distributed
org/apache/hadoop/hdfs/server/namenode/top,Distributed
org/apache/hadoop/hdfs/server/namenode/top/metrics,Distributed
org/apache/hadoop/hdfs/server/namenode/top/window,Distributed
org/apache/hadoop/hdfs/server/namenode/web/resources,Distributed
org/apache/hadoop/hdfs/server/protocol,Distributed
org/apache/hadoop/hdfs/server/sps,Distributed
org/apache/hadoop/hdfs/tools,Distributed
org/apache/hadoop/hdfs/tools/offlineEditsViewer,Distributed
org/apache/hadoop/hdfs/tools/offlineImageViewer,Distributed
org/apache/hadoop/hdfs/tools/snapshot,Distributed
org/apache/hadoop/hdfs/util,Distributed
org/apache/hadoop/hdfs/web,Distributed
org/apache/hadoop/hdfs/web/resources,Distributed
org/apache/hadoop/hive/common/io,IO
org/apache/hadoop/hive/common/io/encoded,IO
org/apache/hadoop/hive/io,IO
org/apache/hadoop/hive/llap/io,IO
org/apache/hadoop/hive/llap/io/api,IO
org/apache/hadoop/hive/llap/security,Security
org/apache/hadoop/hive/ql/parse/repl/dump/io,IO
org/apache/hadoop/hive/serde2/io,IO
org/apache/hadoop/http,Distributed
org/apache/hadoop/http/lib,Distributed
org/apache/hadoop/io,IO
org/apache/hadoop/io/compress,Distributed
org/apache/hadoop/io/compress/bzip2,Distributed
org/apache/hadoop/io/compress/snappy,Distributed
org/apache/hadoop/io/compress/zlib,Distributed
org/apache/hadoop/io/file/tfile,Distributed
org/apache/hadoop/io/nativeio,IO
org/apache/hadoop/io/retry,Distributed
org/apache/hadoop/io/serializer,IO
org/apache/hadoop/ipc,Distributed
org/apache/hadoop/ipc/metrics,Distributed
org/apache/hadoop/jmx,Distributed
org/apache/hadoop/log,Distributed
org/apache/hadoop/log/metrics,Distributed
org/apache/hadoop/mapred,Distributed
org/apache/hadoop/mapred/jobcontrol,Distributed
org/apache/hadoop/mapred/join,Distributed
org/apache/hadoop/mapred/lib,Distributed
org/apache/hadoop/mapred/lib/aggregate,Distributed
org/apache/hadoop/mapred/lib/db,Distributed
org/apache/hadoop/mapred/pipes,Distributed
org/apache/hadoop/mapred/tools,Distributed
org/apache/hadoop/mapreduce,Distributed
org/apache/hadoop/mapreduce/lib/db,Distributed
org/apache/hadoop/mapreduce/lib/fieldsel,Distributed
org/apache/hadoop/mapreduce/lib/input,Distributed
org/apache/hadoop/mapreduce/lib/jobcontrol,Distributed
org/apache/hadoop/mapreduce/lib/map,Distributed
org/apache/hadoop/mapreduce/lib/output,Distributed
org/apache/hadoop/mapreduce/lib/partition,Distributed
org/apache/hadoop/mapreduce/lib/reduce,Distributed
org/apache/hadoop/mapreduce/security,Distributed
org/apache/hadoop/mapreduce/security/token,Distributed
org/apache/hadoop/mapreduce/security/token/delegation,Distributed
org/apache/hadoop/mapreduce/server/jobtracker,Distributed
org/apache/hadoop/mapreduce/server/tasktracker,Distributed
org/apache/hadoop/mapreduce/server/tasktracker/userlogs,Distributed
org/apache/hadoop/mapreduce/split,Distributed
org/apache/hadoop/metrics,Distributed
org/apache/hadoop/metrics/file,Distributed
org/apache/hadoop/metrics/ganglia,Distributed
org/apache/hadoop/metrics/jvm,Distributed
org/apache/hadoop/metrics/spi,Distributed
org/apache/hadoop/metrics/util,Distributed
org/apache/hadoop/metrics2,Distributed
org/apache/hadoop/metrics2/filter,Distributed
org/apache/hadoop/metrics2/impl,Distributed
org/apache/hadoop/metrics2/lib,Distributed
org/apache/hadoop/metrics2/sink,Distributed
org/apache/hadoop/metrics2/sink/ganglia,Distributed
org/apache/hadoop/metrics2/source,Distributed
org/apache/hadoop/metrics2/util,Distributed
org/apache/hadoop/net,Distributed
org/apache/hadoop/record,Distributed
org/apache/hadoop/record/compiler,Distributed
org/apache/hadoop/record/compiler/ant,Distributed
org/apache/hadoop/record/compiler/generated,Distributed
org/apache/hadoop/record/meta,Distributed
org/apache/hadoop/security,Distributed
org/apache/hadoop/security/authentication/client,Distributed
org/apache/hadoop/security/authentication/server,Distributed
org/apache/hadoop/security/authentication/util,Distributed
org/apache/hadoop/security/authorize,Distributed
org/apache/hadoop/security/token,Distributed
org/apache/hadoop/security/token/delegation,Distributed
org/apache/hadoop/util,Distributed
org/apache/hadoop/util/bloom,Distributed
org/apache/hadoop/util/hash,Distributed
com/esotericsoftware/kryo,IO
com/esotericsoftware/kryo/factories,IO
com/esotericsoftware/kryo/io,IO
com/esotericsoftware/kryo/pool,IO
com/esotericsoftware/kryo/serializers,IO
com/esotericsoftware/kryo/util,IO
com/esotericsoftware/reflectasm,Bytecode
com/esotericsoftware/reflectasm/shaded/org/objectweb/asm,Bytecode
org/apache/html/dom,IO
org/apache/http/auth,Networking
org/apache/http/auth/params,Networking
org/apache/http/client,Networking
org/apache/http/client/config,Networking
org/apache/http/client/entity,Networking
org/apache/http/client/methods,Networking
org/apache/http/client/params,Networking
org/apache/http/client/protocol,Networking
org/apache/http/client/utils,Networking
org/apache/http/conn,Networking
org/apache/http/conn/params,Networking
org/apache/http/conn/routing,Networking
org/apache/http/conn/scheme,Networking
org/apache/http/conn/socket,Networking
org/apache/http/conn/ssl,Networking
org/apache/http/conn/util,Networking
org/apache/http/cookie,Networking
org/apache/http/cookie/params,Networking
org/apache/http/impl/auth,Networking
org/apache/http/impl/client,Networking
org/apache/http/impl/conn,Networking
org/apache/http/impl/conn/tsccm,Networking
org/apache/http/impl/cookie,Networking
org/apache/http/impl/execchain,Networking
org/apache/ibatis/annotations,Database
org/apache/ibatis/binding,Database
org/apache/ibatis/builder,Database
org/apache/ibatis/builder/annotation,Database
org/apache/ibatis/builder/xml,Database
org/apache/ibatis/cache,Database
org/apache/ibatis/cache/decorators,Database
org/apache/ibatis/cache/impl,Database
org/apache/ibatis/cursor,Database
org/apache/ibatis/cursor/defaults,Database
org/apache/ibatis/datasource,Database
org/apache/ibatis/datasource/jndi,Database
org/apache/ibatis/datasource/pooled,Database
org/apache/ibatis/datasource/unpooled,Database
org/apache/ibatis/exceptions,Database
org/apache/ibatis/executor,Database
org/apache/ibatis/executor/keygen,Database
org/apache/ibatis/executor/loader,Database
org/apache/ibatis/executor/loader/cglib,Database
org/apache/ibatis/executor/loader/javassist,Database
org/apache/ibatis/executor/parameter,Database
org/apache/ibatis/executor/result,Database
org/apache/ibatis/executor/resultset,Database
org/apache/ibatis/executor/statement,Database
org/apache/ibatis/io,IO
org/apache/ibatis/javassist,Bytecode
org/apache/ibatis/javassist/bytecode,Bytecode
org/apache/ibatis/javassist/bytecode/analysis,Bytecode
org/apache/ibatis/javassist/bytecode/annotation,Bytecode
org/apache/ibatis/javassist/bytecode/stackmap,Bytecode
org/apache/ibatis/javassist/compiler,Bytecode
org/apache/ibatis/javassist/compiler/ast,Bytecode
org/apache/ibatis/javassist/convert,Bytecode
org/apache/ibatis/javassist/expr,Bytecode
org/apache/ibatis/javassist/runtime,Bytecode
org/apache/ibatis/javassist/scopedpool,Bytecode
org/apache/ibatis/javassist/tools,Bytecode
org/apache/ibatis/javassist/tools/reflect,Bytecode
org/apache/ibatis/javassist/tools/rmi,Bytecode
org/apache/ibatis/javassist/tools/web,Bytecode
org/apache/ibatis/javassist/util,Bytecode
org/apache/ibatis/javassist/util/proxy,Bytecode
org/apache/ibatis/jdbc,Database
org/apache/ibatis/lang,Database
org/apache/ibatis/logging,Database
org/apache/ibatis/logging/commons,Database
org/apache/ibatis/logging/jdbc,Database
org/apache/ibatis/logging/jdk14,Database
org/apache/ibatis/logging/log4j,Database
org/apache/ibatis/logging/log4j2,Database
org/apache/ibatis/logging/nologging,Database
org/apache/ibatis/logging/slf4j,Database
org/apache/ibatis/logging/stdout,Database
org/apache/ibatis/mapping,Database
org/apache/ibatis/ognl,Database
org/apache/ibatis/ognl/enhance,Database
org/apache/ibatis/ognl/internal,Database
org/apache/ibatis/parsing,Database
org/apache/ibatis/plugin,Database
org/apache/ibatis/reflection,Database
org/apache/ibatis/reflection/factory,Database
org/apache/ibatis/reflection/invoker,Database
org/apache/ibatis/reflection/property,Database
org/apache/ibatis/reflection/wrapper,Database
org/apache/ibatis/scripting,Database
org/apache/ibatis/scripting/defaults,Database
org/apache/ibatis/scripting/xmltags,Database
org/apache/ibatis/session,Database
org/apache/ibatis/session/defaults,Database
org/apache/ibatis/transaction,Database
org/apache/ibatis/transaction/jdbc,Database
org/apache/ibatis/transaction/managed,Database
org/apache/ibatis/type,Database
org/apache/kafka/clients,Distributed
org/apache/kafka/clients/admin,Distributed
org/apache/kafka/clients/admin/internals,Distributed
org/apache/kafka/clients/consumer,Distributed
org/apache/kafka/clients/consumer/internals,Distributed
org/apache/kafka/clients/producer,Distributed
org/apache/kafka/clients/producer/internals,Distributed
org/apache/kafka/common,Distributed
org/apache/kafka/common/acl,Distributed
org/apache/kafka/common/annotation,Distributed
org/apache/kafka/common/cache,Distributed
org/apache/kafka/common/config,Distributed
org/apache/kafka/common/config/internals,Distributed
org/apache/kafka/common/config/provider,Distributed
org/apache/kafka/common/config/types,Distributed
org/apache/kafka/common/errors,Distributed
org/apache/kafka/common/header,Distributed
org/apache/kafka/common/header/internals,Distributed
org/apache/kafka/common/internals,Distributed
org/apache/kafka/common/memory,Distributed
org/apache/kafka/common/message,Distributed
org/apache/kafka/common/metrics,Distributed
org/apache/kafka/common/metrics/stats,Distributed
org/apache/kafka/common/network,Distributed
org/apache/kafka/common/protocol,Distributed
org/apache/kafka/common/protocol/types,Distributed
org/apache/kafka/common/record,Distributed
org/apache/kafka/common/requests,Distributed
org/apache/kafka/common/resource,Distributed
org/apache/kafka/common/security,Distributed
org/apache/kafka/common/security/auth,Distributed
org/apache/kafka/common/security/authenticator,Distributed
org/apache/kafka/common/security/kerberos,Distributed
org/apache/kafka/common/security/oauthbearer,Distributed
